5000    601    601 601    588 595 598 600  603 605 609 616    569 633    40 6
5000    4001    4002 4002    3909 3954 3979 3991  4013 4025 4050 4096    3794 4202    1618 40
5000    4101    4102 4102    4007 4054 4078 4091  4114 4126 4151 4197    3898 4315    1693 41
5000    4201    4202 4202    4104 4152 4178 4190  4214 4227 4253 4300    3992 4422    1780 42
5000    4301    4302 4302    4203 4251 4278 4290  4315 4328 4354 4402    4087 4536    1889 43
5000    4401    4402 4402    4300 4349 4376 4389  4415 4428 4454 4505    4189 4640    1964 44
5000    4501    4502 4502    4399 4448 4475 4489  4515 4529 4556 4608    4291 4725    2055 45
5000    4601    4602 4602    4496 4547 4574 4588  4616 4630 4658 4710    4375 4819    2156 46
5000    4701    4702 4702    4592 4645 4673 4688  4716 4730 4758 4812    4457 4945    2256 47
5000    4801    4802 4802    4691 4743 4773 4788  4816 4831 4860 4914    4552 5068    2364 48
5000    4901    4902 4902    4787 4843 4872 4887  4916 4931 4961 5017    4646 5177    2483 49
5000    5001    5002 5002    4885 4942 4973 4988  5017 5032 5062 5119    4736 5269    2572 50
5000    5101    5102 5102    4983 5041 5072 5088  5117 5132 5164 5222    4807 5385    2690 51
5000    5201    5202 5203    5081 5140 5173 5188  5217 5232 5265 5325    4892 5496    2796 52
5000    5301    5302 5303    5180 5239 5272 5287  5319 5334 5366 5426    4973 5605    2903 53
5000    5401    5402 5403    5277 5338 5371 5387  5419 5435 5467 5529    5075 5698    3029 55
5000    5501    5502 5503    5377 5436 5471 5487  5519 5535 5568 5631    5175 5800    3128 55
5000    5601    5602 5603    5474 5535 5570 5587  5619 5635 5669 5732    5300 5910    3224 56
5000    5701    5702 5703    5569 5633 5670 5686  5719 5736 5770 5834    5394 6002    3335 57
5000    5801    5802 5802    5668 5733 5769 5786  5819 5836 5872 5938    5492 6099    3444 58
5000    5901    5902 5902    5766 5832 5867 5885  5919 5937 5973 6042    5585 6222    3575 59
5000    6001    6002 6002    5862 5931 5966 5985  6020 6037 6075 6145    5660 6324    3714 60
5000    6101    6102 6102    5962 6029 6066 6085  6120 6139 6175 6246    5733 6415    3847 62
5000    6201    6202 6202    6058 6127 6165 6184  6219 6239 6276 6348    5826 6544    3956 62
5000    6301    6302 6302    6155 6226 6265 6284  6320 6340 6378 6450    5925 6624    4069 63
5000    6401    6402 6402    6252 6325 6364 6383  6420 6440 6480 6555    6040 6721    4234 65
5000    6501    6502 6501    6348 6424 6463 6482  6520 6541 6581 6656    6148 6829    4372 66
5000    6601    6602 6601    6447 6523 6563 6583  6621 6641 6682 6757    6283 6917    4502 67
5000    6701    6702 6702    6545 6622 6662 6682  6722 6742 6784 6859    6392 7061    4671 68
5000    6801    6802 6802    6643 6719 6761 6782  6821 6843 6886 6961    6480 7147    4817 69
5000    6901    6902 6902    6741 6819 6860 6881  6922 6943 6987 7063    6590 7267    4937 70
5000    7001    7002 7002    6838 6918 6960 6981  7022 7043 7087 7166    6672 7385    5108 71
5000    7101    7102 7102    6935 7017 7060 7082  7122 7144 7188 7270    6783 7483    5262 72
5000    7201    7202 7202    7034 7117 7160 7182  7222 7245 7289 7372    6863 7583    5379 73
5000    7301    7302 7302    7132 7217 7260 7281  7323 7344 7391 7472    6952 7689    5529 74
5000    7401    7402 7401    7230 7315 7358 7380  7423 7446 7492 7576    7057 7820    5678 75
5000    7501    7503 7501    7327 7413 7456 7480  7524 7547 7593 7679    7128 7935    5769 75
5000    7601    7603 7602    7424 7513 7556 7579  7623 7647 7695 7783    7206 8075    5939 77
5000    7701    7703 7702    7522 7611 7656 7679  7723 7748 7795 7885    7273 8174    6105 78
5000    7801    7803 7802    7621 7709 7755 7778  7825 7848 7897 7989    7403 8273    6294 79
5000    7901    7903 7901    7718 7809 7855 7879  7924 7949 7998 8091    7503 8393    6457 80
5000    8001    8002 8001    7818 7907 7954 7978  8024 8048 8099 8191    7607 8514    6691 81
5000    8101    8102 8100    7916 8006 8054 8078  8125 8149 8200 8294    7706 8621    6890 83
5000    8201    8203 8200    8013 8105 8154 8177  8224 8250 8301 8399    7807 8738    6947 83
5000    8301    8303 8300    8111 8203 8254 8277  8326 8350 8402 8500    7893 8844    7091 84
5000    8401    8403 8401    8208 8301 8353 8378  8425 8451 8504 8601    7997 8947    7218 84
5000    8501    8503 8501    8307 8399 8453 8477  8526 8552 8605 8703    8107 9058    7380 85
5000    8601    8603 8601    8406 8499 8552 8578  8626 8652 8706 8806    8204 9155    7530 86
5000    8701    8703 8701    8503 8598 8651 8677  8726 8753 8807 8909    8293 9263    7734 87
5000    8801    8803 8801    8599 8698 8750 8776  8826 8853 8908 9011    8388 9385    7918 88
5000    8901    8903 8901    8699 8798 8850 8876  8926 8954 9010 9115    8483 9483    8129 90
5000    9001    9003 9002    8796 8896 8949 8977  9026 9054 9112 9216    8579 9603    8283 91
5000    9101    9103 9102    8895 8993 9049 9077  9127 9156 9213 9319    8668 9712    8468 92
5000    9201    9203 9201    8993 9092 9149 9176  9227 9256 9314 9419    8774 9811    8583 92
5000    9301    9303 9302    9090 9191 9247 9275  9328 9356 9414 9521    8865 9919    8745 93
5000    9401    9402 9402    9188 9289 9347 9374  9429 9459 9515 9622    8930 10010    9076 95
5000    9501    9502 9502    9285 9388 9445 9473  9530 9559 9617 9725    9013 10105    9287 96
5000    9601    9603 9603    9381 9487 9544 9574  9631 9659 9718 9827    9101 10178    9377 96
5000    9701    9703 9704    9478 9586 9644 9673  9731 9760 9819 9930    9207 10266    9572 97
5000    9801    9802 9804    9575 9684 9744 9773  9832 9861 9919 10031    9274 10395    9843 99
5000    9901    9902 9903    9673 9784 9844 9874  9932 9960 10022 10135    9376 10499    9978 99
5000    10001    10002 10003    9772 9883 9944 9973  10031 10060 10123 10237    9515 10632    10214 101
5000    10101    10102 10102    9866 9981 10042 10073  10131 10161 10224 10337    9604 10757    10409 102
5000    10201    10202 10202    9964 10079 10140 10172  10232 10263 10326 10439    9681 10835    10622 103
5000    10301    10302 10302    10062 10179 10240 10272  10331 10363 10426 10543    9784 10907    10848 104
5000    10401    10402 10402    10161 10278 10339 10371  10431 10464 10527 10645    9873 10987    11062 105
5000    10501    10501 10501    10258 10376 10439 10470  10532 10564 10627 10747    9950 11129    11254 106
5000    10601    10601 10601    10356 10473 10539 10569  10631 10664 10728 10849    10069 11222    11423 106
5000    10701    10701 10701    10452 10573 10638 10671  10731 10764 10831 10949    10154 11327    11581 107
5000    10801    10801 10799    10551 10673 10738 10770  10833 10864 10930 11052    10246 11458    11730 108
5000    10901    10901 10901    10648 10771 10837 10871  10931 10964 11031 11156    10363 11563    11937 109
5000    11001    11001 11001    10744 10869 10938 10970  11032 11064 11133 11259    10442 11697    12255 110
5000    11101    11101 11100    10842 10968 11035 11070  11133 11166 11234 11362    10527 11782    12536 111
5000    11201    11201 11200    10939 11068 11135 11168  11233 11268 11337 11463    10613 11900    12835 113
5000    11301    11301 11300    11041 11168 11234 11266  11334 11367 11437 11567    10748 12015    13089 114
5000    11401    11401 11401    11139 11266 11333 11366  11433 11468 11539 11668    10830 12104    13305 115
5000    11501    11501 11501    11239 11364 11432 11466  11534 11569 11640 11773    10916 12226    13566 116
5000    11601    11601 11601    11331 11462 11532 11567  11634 11669 11742 11873    11060 12321    13735 117
5000    11701    11701 11701    11429 11560 11632 11667  11733 11769 11842 11974    11154 12432    13904 117
5000    11801    11801 11800    11528 11660 11732 11768  11834 11868 11944 12079    11215 12525    14115 118
5000    11901    11901 11901    11624 11758 11832 11867  11933 11969 12046 12181    11289 12647    14341 119
5000    12001    12001 12000    11726 11856 11930 11967  12035 12070 12147 12282    11369 12724    14527 120
5000    12101    12101 12100    11822 11956 12030 12067  12135 12171 12248 12384    11467 12851    14733 121
5000    12201    12201 12201    11917 12053 12129 12167  12235 12271 12350 12484    11557 12945    14966 122
5000    12301    12301 12301    12014 12152 12228 12265  12335 12372 12449 12587    11675 13078    15284 123
5000    12401    12401 12400    12115 12251 12328 12366  12436 12473 12550 12688    11802 13161    15504 124
5000    12501    12501 12499    12211 12351 12427 12465  12536 12572 12652 12792    11892 13321    15854 125
5000    12601    12600 12599    12308 12449 12528 12564  12635 12672 12752 12898    11997 13427    16219 127
5000    12701    12701 12698    12406 12550 12626 12663  12734 12773 12855 13001    12074 13503    16384 128
5000    12801    12800 12798    12505 12649 12725 12763  12834 12875 12954 13103    12162 13603    16758 129
5000    12901    12901 12898    12602 12747 12826 12864  12937 12975 13055 13205    12236 13688    16804 129
5000    13001    13001 12998    12700 12847 12926 12963  13037 13076 13155 13306    12343 13814    17199 131
5000    13101    13101 13098    12798 12945 13026 13062  13136 13176 13258 13410    12447 13915    17530 132
5000    13201    13201 13197    12895 13044 13127 13162  13237 13277 13359 13515    12556 14010    17870 133
5000    13301    13301 13298    12991 13143 13225 13263  13336 13377 13462 13616    12652 14119    18134 134
5000    13401    13401 13398    13090 13243 13324 13362  13436 13477 13563 13716    12749 14187    18341 135
5000    13501    13501 13499    13188 13341 13423 13460  13536 13578 13662 13822    12855 14279    18641 136
5000    13601    13601 13598    13282 13441 13522 13562  13636 13679 13764 13923    12961 14353    18971 137
5000    13701    13701 13699    13379 13537 13621 13660  13738 13780 13865 14022    13048 14467    19152 138
5000    13801    13801 13800    13479 13636 13721 13761  13839 13881 13966 14128    13153 14538    19547 139
5000    13901    13902 13901    13577 13736 13819 13862  13941 13982 14067 14231    13226 14648    19716 140
5000    14001    14002 14000    13675 13837 13920 13962  14042 14083 14169 14330    13279 14763    19966 141
5000    14101    14102 14101    13769 13934 14021 14061  14140 14183 14271 14432    13355 14857    20326 142
5000    14201    14202 14202    13865 14035 14118 14162  14240 14283 14372 14534    13459 14946    20558 143
5000    14301    14302 14300    13966 14133 14218 14261  14341 14385 14474 14636    13606 15041    20993 144
5000    14401    14402 14400    14063 14233 14319 14361  14441 14486 14576 14737    13694 15135    21271 145
5000    14501    14503 14501    14162 14330 14418 14460  14543 14587 14678 14837    13778 15246    21326 146
5000    14601    14603 14602    14263 14429 14518 14561  14643 14689 14779 14943    13859 15386    21509 146
5000    14701    14703 14702    14358 14530 14617 14660  14743 14789 14880 15043    13973 15519    21840 147
5000    14801    14804 14803    14458 14628 14717 14760  14844 14890 14982 15148    14060 15628    22051 148
5000    14901    14904 14904    14552 14728 14819 14862  14944 14991 15082 15251    14163 15714    22447 149
5000    15001    15004 15003    14654 14827 14919 14962  15044 15090 15185 15355    14228 15777    22720 150
5000    15101    15104 15102    14752 14925 15018 15062  15146 15191 15287 15457    14316 15898    23089 151
5000    15201    15204 15202    14848 15022 15119 15161  15245 15292 15387 15560    14416 16011    23503 153
5000    15301    15305 15305    14945 15123 15216 15262  15346 15392 15487 15661    14519 16114    23648 153
5000    15401    15405 15404    15041 15222 15314 15362  15448 15493 15591 15766    14620 16213    23977 154
5000    15501    15505 15504    15143 15321 15415 15460  15549 15593 15691 15865    14712 16330    24398 156
5000    15601    15605 15604    15240 15417 15513 15560  15649 15694 15791 15971    14789 16421    24714 157
5000    15701    15705 15703    15340 15519 15612 15660  15750 15796 15891 16076    14866 16540    25156 158
5000    15801    15806 15806    15442 15616 15711 15761  15850 15896 15995 16177    14983 16637    25425 159
5000    15901    15905 15905    15538 15714 15811 15859  15948 15998 16095 16279    15079 16731    25933 161
5000    16001    16005 16003    15635 15813 15911 15958  16050 16098 16196 16381    15154 16883    26213 161
5000    16101    16105 16101    15732 15914 16009 16056  16152 16199 16296 16486    15207 16983    26542 162
5000    16201    16204 16202    15828 16011 16109 16155  16251 16298 16398 16583    15293 17096    26867 163
5000    16301    16304 16304    15923 16110 16208 16257  16351 16399 16500 16688    15398 17175    27425 165
5000    16401    16405 16403    16022 16209 16307 16356  16450 16499 16601 16793    15524 17291    27686 166
5000    16501    16504 16503    16120 16305 16406 16454  16550 16600 16703 16893    15594 17376    28161 167
5000    16601    16605 16604    16219 16405 16505 16555  16651 16701 16803 16994    15694 17497    28348 168
5000    16701    16705 16703    16317 16503 16606 16654  16751 16802 16906 17098    15817 17604    28711 169
5000    16801    16805 16802    16417 16602 16704 16754  16851 16902 17007 17199    15940 17711    29098 170
5000    16901    16905 16902    16512 16701 16804 16855  16951 17004 17109 17301    15995 17853    29557 171
5000    17001    17005 17003    16608 16802 16903 16952  17051 17104 17209 17403    16095 17963    30015 173
5000    17101    17105 17103    16709 16901 17003 17052  17151 17202 17312 17505    16194 18113    30358 174
5000    17201    17205 17201    16807 16996 17102 17153  17253 17303 17413 17609    16300 18229    30641 175
5000    17301    17305 17302    16904 17097 17201 17252  17352 17404 17513 17708    16408 18302    30869 175
5000    17401    17405 17400    16999 17197 17301 17352  17452 17506 17615 17812    16525 18452    31290 176
5000    17501    17504 17501    17099 17296 17400 17453  17551 17606 17716 17917    16606 18581    31823 178
5000    17601    17604 17601    17198 17394 17501 17553  17652 17706 17814 18019    16703 18686    32255 179
5000    17701    17704 17701    17296 17492 17602 17652  17753 17807 17914 18121    16807 18767    32523 180
5000    17801    17804 17801    17396 17592 17701 17752  17852 17907 18017 18225    16902 18863    32850 181
5000    17901    17904 17901    17492 17692 17800 17851  17955 18006 18118 18330    17017 18968    33169 182
5000    18001    18004 18001    17591 17789 17897 17951  18055 18106 18218 18434    17096 19098    33463 182
5000    18101    18104 18102    17689 17888 17996 18051  18154 18208 18321 18533    17215 19209    33812 183
5000    18201    18204 18202    17786 17986 18096 18151  18256 18308 18422 18635    17333 19306    34136 184
5000    18301    18304 18303    17882 18085 18194 18250  18353 18407 18522 18737    17385 19440    34472 185
5000    18401    18404 18404    17977 18184 18294 18350  18455 18509 18623 18837    17488 19534    34751 186
5000    18501    18504 18503    18075 18284 18394 18449  18554 18611 18725 18944    17598 19599    35258 187
5000    18601    18604 18602    18171 18381 18493 18550  18655 18710 18826 19043    17663 19702    35596 188
5000    18701    18704 18703    18270 18482 18592 18647  18754 18809 18925 19146    17762 19791    36118 190
5000    18801    18804 18802    18367 18581 18692 18747  18854 18912 19030 19250    17820 19873    36609 191
5000    18901    18904 18902    18465 18678 18793 18848  18955 19013 19130 19349    17903 19999    36880 192
5000    19001    19004 19001    18561 18777 18892 18949  19058 19112 19232 19457    18011 20064    37274 193
5000    19101    19104 19101    18657 18876 18993 19049  19156 19214 19332 19559    18124 20209    37779 194
5000    19201    19204 19200    18752 18976 19091 19148  19257 19314 19435 19660    18241 20304    38486 196
5000    19301    19304 19302    18851 19073 19191 19248  19357 19414 19538 19765    18313 20435    38965 197
5000    19401    19405 19403    18947 19175 19290 19347  19459 19515 19641 19866    18392 20560    39182 197
5000    19501    19505 19501    19047 19272 19391 19447  19559 19618 19739 19968    18487 20641    39465 198
5000    19601    19605 19601    19148 19371 19489 19547  19659 19718 19841 20076    18561 20740    39840 199
5000    19701    19705 19702    19244 19468 19589 19647  19757 19817 19940 20175    18698 20905    40224 200
5000    19801    19805 19801    19342 19567 19689 19746  19859 19920 20040 20282    18807 20980    40671 201
5000    19901    19905 19903    19441 19665 19789 19846  19960 20019 20143 20384    18874 21067    41210 203


# Final approximations
18968
19020
19047
19056
19078
19093
19118
19138
19140
19155
19162
19187
19188
19198
19205
19207
19209
19215
19217
19226
19228
19236
19238
19242
19243
19251
19253
19257
19261
19262
19263
19266
19269
19269
19270
19270
19275
19280
19282
19283
19284
19285
19285
19285
19287
19287
19289
19292
19293
19294
19294
19296
19299
19302
19303
19304
19305
19306
19312
19312
19312
19313
19315
19315
19316
19317
19317
19318
19321
19322
19322
19325
19328
19328
19328
19331
19332
19332
19333
19333
19339
19343
19345
19345
19347
19348
19348
19348
19350
19350
19352
19352
19355
19355
19357
19358
19359
19360
19360
19361
19366
19366
19366
19368
19368
19371
19373
19375
19375
19376
19381
19381
19383
19383
19384
19384
19384
19384
19384
19385
19385
19386
19388
19388
19388
19388
19389
19389
19389
19390
19390
19390
19391
19391
19393
19393
19394
19395
19395
19395
19397
19397
19398
19398
19399
19399
19400
19400
19403
19403
19404
19404
19405
19406
19407
19407
19407
19408
19408
19408
19409
19410
19410
19410
19411
19412
19412
19412
19412
19412
19414
19414
19414
19415
19416
19417
19418
19420
19420
19421
19421
19421
19422
19423
19423
19423
19423
19423
19424
19425
19426
19426
19427
19427
19428
19429
19429
19429
19430
19430
19431
19431
19432
19432
19432
19432
19432
19433
19433
19433
19433
19435
19435
19436
19436
19436
19437
19437
19437
19438
19439
19439
19440
19440
19440
19441
19441
19442
19442
19442
19442
19443
19443
19443
19443
19444
19444
19444
19445
19446
19447
19448
19449
19449
19449
19450
19451
19452
19453
19453
19453
19454
19455
19455
19455
19455
19455
19456
19456
19457
19457
19458
19458
19458
19458
19458
19458
19459
19459
19459
19460
19462
19463
19463
19463
19463
19464
19464
19464
19464
19464
19466
19466
19466
19466
19467
19468
19468
19468
19469
19469
19469
19470
19470
19470
19472
19472
19473
19473
19473
19474
19474
19476
19476
19476
19476
19477
19477
19477
19478
19478
19478
19479
19480
19480
19480
19481
19481
19483
19483
19484
19484
19484
19484
19484
19485
19486
19486
19486
19486
19486
19487
19487
19487
19487
19487
19487
19489
19489
19489
19490
19490
19491
19491
19491
19493
19493
19493
19494
19494
19494
19496
19496
19496
19496
19497
19498
19498
19498
19498
19499
19501
19501
19501
19501
19502
19503
19503
19504
19504
19505
19505
19505
19505
19505
19505
19505
19506
19506
19506
19506
19506
19507
19507
19507
19507
19508
19508
19509
19509
19510
19510
19511
19511
19511
19511
19511
19512
19512
19512
19512
19512
19512
19513
19513
19514
19514
19514
19514
19515
19515
19516
19516
19516
19516
19517
19518
19518
19518
19518
19518
19519
19519
19519
19519
19519
19520
19520
19520
19520
19520
19521
19521
19522
19522
19522
19522
19523
19523
19523
19523
19523
19523
19524
19524
19524
19524
19524
19524
19524
19524
19525
19526
19526
19526
19526
19526
19526
19526
19527
19527
19527
19527
19527
19528
19528
19528
19528
19528
19528
19529
19529
19530
19530
19530
19530
19531
19531
19531
19531
19531
19531
19531
19532
19532
19532
19532
19532
19533
19533
19533
19534
19534
19534
19534
19535
19535
19535
19536
19536
19536
19536
19536
19536
19536
19537
19537
19537
19537
19538
19538
19539
19539
19539
19539
19541
19541
19541
19541
19542
19542
19542
19543
19543
19543
19544
19544
19544
19545
19545
19545
19545
19546
19546
19547
19547
19547
19547
19548
19548
19548
19548
19549
19549
19549
19549
19549
19549
19550
19550
19550
19551
19551
19551
19552
19552
19552
19552
19553
19553
19553
19553
19554
19554
19554
19554
19554
19554
19554
19554
19554
19555
19555
19555
19555
19556
19556
19556
19556
19556
19556
19556
19556
19556
19556
19557
19557
19557
19558
19558
19558
19559
19559
19559
19559
19559
19559
19560
19560
19560
19560
19560
19560
19561
19561
19561
19561
19561
19562
19563
19563
19563
19563
19563
19564
19564
19564
19564
19565
19565
19565
19565
19565
19565
19566
19566
19566
19566
19567
19567
19567
19567
19567
19567
19568
19568
19568
19568
19568
19568
19569
19570
19570
19570
19571
19571
19571
19571
19571
19571
19572
19572
19572
19572
19573
19573
19573
19573
19573
19574
19574
19574
19574
19574
19574
19574
19574
19575
19575
19575
19575
19575
19575
19575
19575
19575
19575
19575
19576
19576
19577
19577
19577
19577
19577
19578
19578
19578
19578
19578
19579
19579
19579
19579
19579
19579
19580
19580
19581
19582
19582
19582
19582
19582
19582
19583
19583
19583
19583
19583
19583
19583
19583
19583
19584
19584
19584
19584
19584
19584
19584
19584
19585
19585
19585
19586
19586
19587
19587
19587
19587
19588
19588
19588
19588
19588
19588
19589
19589
19589
19589
19589
19590
19590
19591
19591
19591
19591
19591
19592
19592
19592
19592
19593
19593
19593
19594
19594
19594
19594
19594
19594
19594
19594
19594
19594
19594
19595
19595
19595
19596
19596
19596
19596
19596
19597
19597
19597
19598
19598
19598
19598
19598
19598
19598
19599
19599
19599
19599
19599
19599
19599
19599
19599
19600
19600
19600
19600
19600
19601
19601
19601
19601
19601
19601
19602
19602
19602
19602
19603
19603
19603
19604
19604
19604
19604
19604
19604
19605
19605
19605
19605
19605
19605
19605
19605
19606
19607
19607
19607
19607
19607
19607
19607
19608
19608
19608
19608
19608
19609
19609
19609
19610
19611
19611
19611
19611
19611
19611
19611
19612
19612
19613
19613
19613
19613
19614
19614
19614
19614
19614
19614
19615
19615
19615
19615
19615
19615
19615
19616
19616
19616
19616
19617
19617
19617
19617
19617
19617
19618
19619
19619
19619
19619
19619
19619
19619
19620
19620
19620
19620
19621
19621
19621
19621
19621
19621
19622
19622
19622
19622
19622
19622
19622
19623
19623
19624
19624
19624
19624
19624
19624
19624
19624
19625
19625
19625
19625
19625
19625
19626
19626
19626
19626
19626
19627
19627
19627
19627
19627
19627
19628
19628
19628
19629
19629
19629
19629
19629
19629
19629
19629
19629
19630
19630
19630
19630
19630
19631
19631
19631
19631
19631
19631
19631
19632
19632
19632
19632
19632
19632
19632
19632
19633
19633
19633
19633
19633
19634
19635
19635
19635
19635
19635
19635
19636
19636
19636
19636
19637
19637
19637
19637
19637
19637
19638
19638
19638
19638
19639
19639
19639
19639
19640
19640
19640
19640
19641
19641
19641
19641
19641
19642
19642
19642
19642
19642
19642
19642
19642
19642
19642
19643
19643
19643
19643
19644
19644
19644
19644
19644
19644
19645
19645
19645
19645
19645
19645
19645
19645
19645
19646
19647
19647
19647
19647
19647
19647
19647
19648
19648
19648
19648
19648
19649
19649
19649
19649
19649
19650
19650
19650
19651
19651
19651
19651
19651
19651
19652
19652
19652
19652
19652
19652
19652
19653
19653
19653
19653
19653
19653
19653
19653
19653
19653
19654
19654
19654
19654
19654
19654
19654
19654
19655
19655
19655
19655
19655
19655
19655
19655
19655
19655
19655
19656
19656
19656
19656
19656
19656
19656
19656
19656
19656
19656
19657
19657
19657
19657
19657
19657
19657
19657
19657
19658
19658
19658
19658
19658
19659
19659
19659
19659
19660
19660
19660
19660
19660
19660
19660
19660
19660
19661
19661
19661
19661
19661
19661
19661
19661
19661
19661
19662
19662
19662
19662
19663
19663
19663
19663
19664
19664
19664
19664
19665
19665
19665
19665
19666
19666
19666
19666
19666
19666
19666
19666
19666
19667
19667
19667
19667
19667
19667
19668
19668
19668
19668
19668
19669
19669
19669
19670
19670
19670
19670
19670
19670
19670
19670
19670
19670
19670
19671
19671
19671
19671
19672
19672
19672
19672
19672
19672
19672
19672
19673
19673
19673
19673
19673
19673
19673
19674
19674
19674
19674
19674
19675
19675
19675
19675
19675
19675
19675
19675
19675
19675
19675
19676
19676
19676
19676
19676
19677
19677
19677
19677
19677
19678
19678
19678
19678
19678
19678
19678
19678
19678
19679
19679
19679
19679
19679
19680
19680
19680
19680
19680
19680
19680
19680
19680
19680
19681
19681
19681
19681
19681
19681
19681
19681
19681
19681
19681
19681
19681
19681
19682
19682
19682
19682
19682
19682
19682
19682
19682
19683
19683
19683
19683
19683
19683
19683
19683
19683
19683
19683
19683
19684
19684
19684
19684
19685
19685
19685
19685
19686
19686
19686
19686
19686
19686
19686
19686
19686
19686
19687
19687
19687
19687
19688
19688
19688
19688
19688
19688
19688
19688
19689
19689
19689
19689
19690
19690
19690
19690
19690
19690
19690
19690
19691
19691
19691
19691
19691
19692
19692
19692
19692
19692
19692
19692
19692
19692
19692
19692
19692
19692
19692
19693
19693
19693
19693
19693
19693
19693
19693
19693
19693
19693
19693
19693
19694
19694
19694
19694
19694
19694
19694
19694
19695
19695
19695
19695
19695
19695
19695
19695
19695
19695
19695
19695
19695
19695
19695
19695
19695
19696
19696
19696
19696
19696
19697
19697
19697
19697
19697
19697
19697
19697
19698
19698
19698
19698
19698
19698
19698
19698
19699
19699
19699
19699
19699
19700
19700
19700
19700
19700
19700
19700
19700
19700
19700
19700
19700
19701
19701
19701
19701
19701
19701
19701
19701
19701
19701
19701
19702
19702
19702
19702
19702
19702
19703
19703
19703
19703
19703
19703
19703
19703
19704
19704
19704
19704
19705
19705
19705
19705
19705
19705
19705
19705
19706
19706
19706
19706
19706
19706
19706
19706
19706
19707
19707
19707
19707
19707
19707
19708
19708
19708
19708
19708
19708
19708
19708
19708
19708
19708
19708
19709
19709
19709
19709
19709
19709
19709
19709
19709
19709
19709
19709
19709
19709
19709
19709
19709
19710
19710
19710
19710
19710
19710
19710
19710
19710
19710
19711
19711
19711
19711
19711
19711
19711
19711
19712
19712
19712
19712
19712
19712
19712
19712
19712
19712
19712
19712
19712
19712
19712
19713
19713
19713
19713
19713
19713
19713
19713
19713
19713
19713
19714
19714
19714
19714
19714
19714
19714
19715
19715
19715
19715
19715
19715
19715
19716
19716
19716
19716
19717
19717
19717
19717
19717
19717
19717
19717
19717
19717
19717
19718
19718
19718
19718
19718
19718
19719
19719
19719
19719
19719
19719
19719
19719
19719
19719
19719
19719
19719
19719
19719
19719
19719
19719
19720
19720
19720
19720
19720
19720
19720
19720
19720
19720
19720
19720
19720
19721
19721
19721
19721
19721
19721
19721
19721
19721
19721
19722
19722
19722
19722
19722
19722
